name,category
nft_h23_xmas_present1,"seasonal, exclusive (hc/vip)"
nft_h23_xmas_present2,"seasonal, ltds, collectibles"
nft_h23_xmas_present3,"seasonal, ltds"
nft_h23_yellowgardener,"seasonal, exclusive (hc/vip)"
nft_h24_bbchair,seating
nft_h24_bday_bobbaholo,"seasonal, wearables"
nft_h24_bday_bonniebook,"seasonal, ltds"
nft_h24_bday_box1,"seasonal, collectibles"
nft_h24_bday_box2,"seasonal, exclusive (hc/vip)"
nft_h24_bday_bronzesamovar,"seasonal, exclusive (hc/vip)"
nft_h24_bday_cake,"collectibles, food & drink"
nft_h24_bday_donniebook,"seasonal, collectibles"
nft_h24_bday_duckbook,"seasonal, exclusive (hc/vip)"
nft_h24_bday_ducksleepingbag,"seasonal, wearables, classic rares"
nft_h24_bday_frankbook,"exclusive (hc/vip), wearables"
nft_h24_bday_frankchair,"seasonal, exclusive (hc/vip), seating"
nft_h24_bday_franksleepingbag,"fantasy & sci-fi, wearables, beds"
nft_h24_bday_haf_maude,"seasonal, exclusive (hc/vip)"
nft_h24_bday_hankbook,"seasonal, exclusive (hc/vip)"
nft_h24_bday_maudebook,"exclusive (hc/vip), wearables"
nft_h24_bday_maudechair,"seasonal, wearables"
nft_h24_bday_mnstrbaby,"seasonal, exclusive (hc/vip)"
nft_h24_bday_mnstrsleepingbag,"classic rares, seasonal"
nft_h24_bday_mnstr,"seasonal, wearables"
nft_h24_bday_muumiobook,"seasonal, exclusive (hc/vip)"
nft_h24_bday_myrtlebook,"seasonal, collectibles"
nft_h24_bday_napmaster,"core lines, wearables"
nft_h24_bday_noobbook,"seasonal, ltds, exclusive (hc/vip)"
nft_h24_bday_robotik_dragonlamp,"fantasy & sci-fi, wearables"
nft_h24_bday_robotik_scifidoor,"fantasy & sci-fi, exclusive (hc/vip)"
nft_h24_bday_santinichair,"seasonal, exclusive (hc/vip), seating"
nft_h24_bday_silversamovar,"seasonal, collectibles"
nft_h24_beachtowel,wearables
nft_h24_catacombduck,"exclusive (hc/vip), fantasy & sci-fi"
nft_h24_cb_22materials,collectibles
nft_h24_cb_animals23,"pet gear, animal decor"
nft_h24_cb_cpu,"exclusive (hc/vip), core lines"
nft_h24_cb_dp19,"seasonal, ltds"
nft_h24_cb_dp21,wearables
nft_h24_cb_dp22,"exclusive (hc/vip), ltds"
nft_h24_cb_ecotron1,"core lines, exclusive (hc/vip)"
nft_h24_cb_ecotron2_1,wired
nft_h24_cb_ecotron2_3,"exclusive (hc/vip), core lines"
nft_h24_cb_fans1,"core lines, exclusive (hc/vip)"
nft_h24_cb_forge,"<think>
Alright, let's tackle this problem step by step. The task is to classify the item name ""nft_h24_cb_forge"" into one or more of the provided subcategories. 

First, I'll look at the item name and break it down. The name starts with ""nft"", which stands for Non-Fungible Token. However, in the context of Habbo, ""NFT"" might refer to something else, but it's not a standard term I recognize in the given subcategories. So, I'll consider it as a prefix that might not be directly relevant.

Next, I see ""h24"". This could stand for ""Habbo 24"" or perhaps a specific line or collection. However, without more context, it's unclear. Moving on, ""cb"" might be an abbreviation. In some contexts, ""CB"" could stand for ""Crafting Bench"" or something similar. The last part is ""forge"", which is a term often associated with crafting or blacksmithing.

Looking at the subcategories, ""Crafting"" stands out because ""forge"" is a tool used in crafting processes. Additionally, if ""cb"" refers to a Crafting Bench, that would reinforce the classification under ""Crafting.""

I don't see any other subcategories that fit as well. For example, ""Game Items"" could be a possibility, but ""Crafting"" is more specific. ""Tools"" might be another consideration, but it's not listed as a separate subcategory. ""Effects & Tools"" is a subcategory, but ""forge"" is more about creating items rather than effects.

Therefore, the most appropriate subcategory for ""nft_h24_cb_forge"" is ""Crafting.""
</think>

Crafting"
nft_h24_cb_fountains1,"seasonal, core lines"
nft_h24_cb_gen2club,exclusive (hc/vip)
nft_h24_cb_ghostduck,"fantasy & sci-fi, collectibles"
nft_h24_cb_habboween22,"seasonal, exclusive (hc/vip)"
nft_h24_cb_haf,"bc blocks, classic rares"
nft_h24_cb_hhistory,"seasonal, collectibles"
nft_h24_cb_icm1,"exclusive (hc/vip), ltds"
nft_h24_cb_partners22,exclusive (hc/vip)
nft_h24_cb_pillars1,"core lines, structural pieces"
nft_h24_cb_pillows1,"seasonal, exclusive (hc/vip)"
nft_h24_cb_sbags1,seasonal
nft_h24_cb_sbags2,collectibles
nft_h24_cb_smokem2,"exclusive (hc/vip), seasonal"
nft_h24_cb_spaceshipdoors1,"structural pieces, exclusive (hc/vip)"
nft_h24_cb_vintaque,"seasonal, ltds"
nft_h24_cefalu_ampfora,"exclusive (hc/vip), collectibles"
nft_h24_cefalu_birdies,"cultural, animal decor"
nft_h24_cefalu_duckpool,"fantasy & sci-fi, core lines"
nft_h24_cefalu_floor,"walls & floors, exclusive (hc/vip)"
nft_h24_cefalu_gardenchair,"hobby & location, core lines"
nft_h24_cefalu_gardentable,wearables
nft_h24_cefalu_gate,"walls & floors, exclusive (hc/vip)"
nft_h24_cefalu_greenhouse,hobby & location
nft_h24_cefalu_pillar,"seasonal, core lines"
nft_h24_cefalu_pot1,ltds
nft_h24_cefalu_pot2,"seasonal, cultural"
nft_h24_cefalu_pot3,"fantasy & sci-fi, exclusive (hc/vip)"
nft_h24_cefalu_pothead,"exclusive (hc/vip), plants"
nft_h24_cefalu_wall,"cultural, wall decor"
nft_h24_circusarrowbutton,"seasonal, wired"
nft_h24_circusarrowtile,"seasonal, ltds, walls & floors"
nft_h24_circusbutton,"fantasy & sci-fi, wearables"
nft_h24_circuscolortile,"seasonal, collectibles"
nft_h24_circusletters,"seasonal, ltds, wall decor"
nft_h24_circusmeter,"seasonal, collectibles"
nft_h24_circusspiketile,"fantasy & sci-fi, exclusive (hc/vip)"
nft_h24_circusswitch,"seasonal, exclusive (hc/vip)"
nft_h24_cloudswing,"seasonal, wearables"
nft_h24_clownstandin1,"seasonal, core lines"
nft_h24_clownstandin2,"seasonal, exclusive (hc/vip)"
nft_h24_eiffel,"hobby & location, exclusive (hc/vip)"
nft_h24_franksbookshelf,"hobby & location, exclusive (hc/vip)"
nft_h24_globe_cabinet,"storage, exclusive (hc/vip)"
nft_h24_godfrank,"fantasy & sci-fi, seating"
nft_h24_graffiti1,core lines
nft_h24_graffiti2,"exclusive (hc/vip), wall decor"
nft_h24_graffiti3,"seasonal, wearables"
nft_h24_habburgers,"food & drink, branded"
nft_h24_haf_frosty,"seasonal, exclusive (hc/vip)"
nft_h24_haf_habbolympian,"exclusive (hc/vip), wearables"
nft_h24_haf_noobette,"fantasy & sci-fi, wearables"
nft_h24_haf_zombie,"seasonal, exclusive (hc/vip)"
nft_h24_hcpod,"exclusive (hc/vip), wearables"
nft_h24_hugetube,branded
nft_h24_hween_nobox,"seasonal, exclusive (hc/vip)"
nft_h24_largeshowcase,"storage, exclusive (hc/vip)"
nft_h24_layoncloud,"fantasy & sci-fi, exclusive (hc/vip), core lines"
nft_h24_lidoduck,"exclusive (hc/vip), fantasy & sci-fi"
nft_h24_luggage1,"storage, exclusive (hc/vip)"
nft_h24_luggage2,storage
nft_h24_luggage3,"seasonal, exclusive (hc/vip)"
nft_h24_luggage4,storage
nft_h24_luggage5,storage
nft_h24_moai,"seasonal, ltds"
nft_h24_newyeareasel,"seasonal, exclusive (hc/vip)"
nft_h24_newyearpencil1,"seasonal, collectibles"
nft_h24_newyearpencil2,"seasonal, exclusive (hc/vip)"
nft_h24_newyearpencil3,"seasonal, classic rares"
nft_h24_newyearpencil4,"seasonal, collectibles"
nft_h24_podsofa1,"seasonal, ltds, seating"
nft_h24_podsofa2,"seating, exclusive (hc/vip)"
nft_h24_podsofa3,core lines
nft_h24_podsofa4,"core lines, seasonal, ltds"
nft_h24_pyramid,"fantasy & sci-fi, exclusive (hc/vip), core lines"
nft_h24_rastabeanbag,"wearables, collectibles"
nft_h24_robotik_fan,"seasonal, exclusive (hc/vip)"
nft_h24_robotik_icm,"hobby & location, exclusive (hc/vip)"
nft_h24_shinythunderbunny,"fantasy & sci-fi, collectibles"
nft_h24_shinythunderfruit,"seasonal, ltds"
nft_h24_showcase,"exclusive (hc/vip), wearables"
nft_h24_sitoncloud,wearables
nft_h24_skull1,"seasonal, exclusive (hc/vip)"
nft_h24_skull2,"seasonal, wearables"
nft_h24_skull3,"fantasy & sci-fi, collectibles"
nft_h24_spookyhotel,"seasonal, exclusive (hc/vip)"
nft_h24_statueofliberty,"cultural, collectibles, branded"
nft_h24_tajmahal,"cultural, exclusive (hc/vip)"
nft_h24_thunderbunny,"seasonal, exclusive (hc/vip)"
nft_h24_thunderfruit,"seasonal, collectibles"
nft_h24_xmas_babyfrosty,"seasonal, ltds"
nft_h24_xmas_crock,"seasonal, exclusive (hc/vip)"
nft_h24_xmas_haf_rastasanta,"seasonal, ltds, fantasy & sci-fi"
nft_h24_xmas_letters,"seasonal, ltds"
nft_h24_xmas_numbers,"seasonal, ltds"
nft_h24_xmas_pillar,"seasonal, collectibles"
nft_h24_xmas_pillow,"seasonal, wearables"
nft_h24_xmas_polar,"seasonal, exclusive (hc/vip)"
nft_h24_xmas_present1,"seasonal, collectibles"
nft_h24_xmas_present2,"seasonal, ltds"
nft_h24_xmas_robotikelephant,"seasonal, exclusive (hc/vip)"
nft_h24_xmas_snowbomb,"seasonal, ltds"
nft_h24_xmas_snowcat,seasonal
nft_h24_xmas_snowcroc,"seasonal, exclusive (hc/vip), collectibles"
nft_h24_xmas_snowdog,"seasonal, exclusive (hc/vip), wearables"
nft_h24_xmas_snowduck,"seasonal, ltds"
nft_h24_xmas_snowfrank,"seasonal, exclusive (hc/vip)"
nft_h24_xmas_snowhotel,"seasonal, ltds"
nft_h24_xmas_snow,"seasonal, ltds"
nft_h25_alhambrahookah,"seasonal, exclusive (hc/vip)"
nft_h25_alhambrapillowpile,"fantasy & sci-fi, wearables"
nft_h25_alicefigure,"fantasy & sci-fi, collectibles"
nft_h25_boogieblast_egg,"seasonal, ltds, game items"
nft_h25_boogieblast_mirrorballchair,"fantasy & sci-fi, wearables"
nft_h25_boogieblast_sofa,core lines
nft_h25_boogieblast_stool,"core lines, ltds"
nft_h25_boogieblast_table,"seasonal, wearables"
nft_h25_boogieblast_tile,"fantasy & sci-fi, core lines"
nft_h25_bronzepiranha,"exclusive (hc/vip), collectibles"
nft_h25_caterpillarfigure,"seasonal, collectibles"
nft_h25_cb_collchair,core lines
nft_h25_cb_dragons1,"seasonal, exclusive (hc/vip)"
nft_h25_cb_elephants1,"fantasy & sci-fi, collectibles"
nft_h25_cb_holos,core lines
nft_h25_cb_trippy_prize,"exclusive (hc/vip), ltds"
nft_h25_cheshirecatfigure,"fantasy & sci-fi, wearables, collectibles"
nft_h25_chocoicecream,"collectibles, seasonal"
nft_h25_clamsofa,"seasonal, ltds"
nft_h25_collbench,"seating, collectibles"
nft_h25_collbigchest,storage
nft_h25_collpillar,"classic rares, collectibles"
nft_h25_collsmallchest,"storage, exclusive (hc/vip)"
nft_h25_collsofa,core lines
nft_h25_colltable,"seasonal, collectibles"
nft_h25_coolbox1,storage
nft_h25_coolbox2,collectibles
nft_h25_deluxemannequin,"exclusive (hc/vip), structural pieces"
nft_h25_flowers10,"seasonal, collectibles"
nft_h25_flowers1,"plants, wall decor"
nft_h25_flowers2,"seasonal, ltds"
nft_h25_flowers3,"wearables, plants, effects & tools"
nft_h25_flowers4,plants
nft_h25_flowers5,"seasonal, ltds"
nft_h25_flowers6,"wearables, collectibles"
nft_h25_flowers7,plants
nft_h25_flowers8,"seasonal, ltds"
nft_h25_flowers9,wearables
nft_h25_giftopentestfurni,collectibles
nft_h25_goldpiranha,"exclusive (hc/vip), fantasy & sci-fi, collectibles"
nft_h25_haf_reddevil,"fantasy & sci-fi, wearables"
nft_h25_hatterfigure,"fantasy & sci-fi, wearables"
nft_h25_hcsohva2,"exclusive (hc/vip), core lines"
nft_h25_monkeybzn_chair,wearables
nft_h25_monkeybzn_drinks,"wearables, effects & tools"
nft_h25_monkeybzn_gang,"seasonal, exclusive (hc/vip)"
nft_h25_monkeybzn_pond,"animal decor, pet gear"
nft_h25_owlsculpture,"fantasy & sci-fi, collectibles"
nft_h25_popsicle1,"seasonal, ltds"
nft_h25_popsicle2,"seasonal, collectibles"
nft_h25_popsicle3,"seasonal, collectibles"
nft_h25_robocroc,"exclusive (hc/vip), fantasy & sci-fi"
nft_h25_robotikpenguin,"fantasy & sci-fi, wearables"
nft_h25_silverpiranha,"fantasy & sci-fi, exclusive (hc/vip)"
nft_h25_summerboat_dlx,"seasonal, exclusive (hc/vip)"
nft_h25_summerboat,"seasonal, core lines"
nft_h25_summerduckride,"seasonal, wearables"
nft_h25_summerletters1,"seasonal, ltds"
nft_h25_summerletters2,"seasonal, collectibles"
nft_h25_summerletters3,"seasonal, collectibles"
nft_h25_summernumbers1,"seasonal, ltds"
nft_h25_summernumbers2,"seasonal, ltds"
nft_h25_summernumbers3,"seasonal, ltds"
nft_h25_summersofa,"seasonal, ltds"
nft_h25_summersub_dlx,"seasonal, exclusive (hc/vip)"
nft_h25_summersub,"seasonal, exclusive (hc/vip)"
nft_h25_summerthrone,"seasonal, ltds, seating"
nft_h25_summeryacht_dlx,"seasonal, exclusive (hc/vip)"
nft_h25_summeryacht,"seasonal, core lines"
nft_h25_trippy_marquee,"seasonal, ltds, wall decor"
nft_h25_trippy_pillar,"core lines, wearables"
nft_h25_trippy_scifidoor,"fantasy & sci-fi, wired"
nft_h25_trippy_scifiport,"fantasy & sci-fi, exclusive (hc/vip)"
nft_h25_trippy_scifirocket,"fantasy & sci-fi, exclusive (hc/vip)"
nft_h25_trippy_screen,wearables
nft_h25_trippy_sleepingbag,"seasonal, ltds, fantasy & sci-fi"
nft_habbo25_r25_blackthrone,"exclusive (hc/vip), classic rares"
nft_habboween_grass,"seasonal, core lines"
nft_hal_cauldron,"seasonal, exclusive (hc/vip)"
nft_hblooza_hotdog,"food & drink, collectibles"
nft_hcamme,"hobby & location, wearables"
nft_hcsohva,"exclusive (hc/vip), seating"
nft_hc_bkshlf,"exclusive (hc/vip), walls & floors"
nft_hc_btlr,"exclusive (hc/vip), wearables"
nft_hc_chr,"exclusive (hc/vip), wearables"
nft_hc_crpt,"exclusive (hc/vip), currency"
nft_hc_crtn,"exclusive (hc/vip), crafting"
nft_hc_djset,"exclusive (hc/vip), hobby & location"
nft_hc_dsk,"exclusive (hc/vip), storage"
nft_hc_frplc,"exclusive (hc/vip), seasonal"
nft_hc_lmpst,"exclusive (hc/vip), core lines"
nft_hc_lmp,"exclusive (hc/vip), cultural"
nft_hc_machine,"exclusive (hc/vip), wearables"
nft_hc_rllr,exclusive (hc/vip)
nft_hc_rntgn,"exclusive (hc/vip), seasonal"
nft_hc_tbl,"exclusive (hc/vip), core lines"
nft_hc_trll,"exclusive (hc/vip), fantasy & sci-fi"
nft_hc_tv,"exclusive (hc/vip), branded"
nft_hc_wall_lamp,"core lines, lighting"
nft_hologram1,"exclusive (hc/vip), effects & tools"
nft_hologram2,wearables
nft_hologram3,"fantasy & sci-fi, wearables"
nft_hologram4,effects & tools
nft_hologram,wearables
nft_hween12_duck,"seasonal, ltds"
nft_hween12_mirror,"seasonal, exclusive (hc/vip)"
nft_hween12_wolf,"seasonal, collectibles"
nft_hween13_rose,"seasonal, ltds"
nft_hween14_rare1,"seasonal, classic rares, ltds"
nft_hween_r18_antiquechemset,"seasonal, classic rares"
nft_industrialfan,hobby & location
nft_jungle_r16_basket,"seasonal, ltds, hobby & location"
nft_jungle_r16_pitcherplant,"plants, wall decor"
nft_ktchn15_bubblejuicerack,"core lines, food & drink"
nft_ktchn15_cabinet,"seasonal, storage, ltds"
nft_ktchn15_coffeemaker,food & drink
nft_ktchn15_fridge,storage
nft_lostc_merdragon,"fantasy & sci-fi, exclusive (hc/vip)"
nft_ltd_testitem,"ltds, classic rares"
nft_marquee_10,collectibles
nft_marquee_11,exclusive (hc/vip)
nft_marquee_1,core lines
nft_marquee_2,collectibles
nft_marquee_3,"exclusive (hc/vip), hobby & location"
nft_marquee_4,core lines
nft_marquee_5,wearables
nft_marquee_6,exclusive (hc/vip)
nft_marquee_7,"exclusive (hc/vip), wearables"
nft_marquee_8,"seasonal, core lines"
nft_marquee_9,"exclusive (hc/vip), wall decor"
nft_matic_dispenser,wearables
nft_md_limukaappi,"exclusive (hc/vip), core lines"
nft_ny16_stars,"seasonal, ltds"
nft_oneway_paygate_test,"game items, currency"
nft_pillar_0,structural pieces
nft_pillar_10,"structural pieces, bc blocks"
nft_pillar_1,structural pieces
nft_pillar_2,walls & floors
nft_pillar_3,"seasonal, structural pieces"
nft_pillar_4,core lines
nft_pillar_5,core lines
nft_pillar_6,"structural pieces, exclusive (hc/vip)"
nft_pillar_7,"seasonal, wearables"
nft_pillar_8,core lines
nft_pillar_9,"seasonal, core lines"
nft_pillow_0,wearables
nft_pillow_10,wearables
nft_pillow_1,"exclusive (hc/vip), collectibles"
nft_pillow_2,wearables
nft_pillow_3,wearables
nft_pillow_4,collectibles
nft_pillow_5,wearables
nft_pillow_6,wearables
nft_pillow_7,"hobby & location, ltds"
nft_pillow_8,wearables
nft_pillow_9,wearables
nft_plant_cruddy,"plants, ltds"
nft_qt_sum11_dragon,"fantasy & sci-fi, collectibles"
nft_qt_val11_holoduck,"pet gear, collectibles"
nft_qt_val11_holoheart,"seasonal, exclusive (hc/vip)"
nft_qt_xm10_iceclubsofa,"seasonal, wearables"
nft_qt_xm10_icedragon,"fantasy & sci-fi, collectibles"
nft_qt_xm10_iceelephant,"seasonal, exclusive (hc/vip), animal decor"
nft_qt_xm10_icepillar,fantasy & sci-fi
nft_qt_xm10_ice_fish,"seasonal, wearables"
nft_qt_xm10_trex,"exclusive (hc/vip), fantasy & sci-fi"
nft_rare_beehive_bulb_1,"seasonal, wearables, plants"
nft_rare_beehive_bulb_2,effects & tools
nft_rare_beehive_bulb_3,"ltds, lighting"
nft_rare_beehive_bulb,"seasonal, collectibles, wall decor"
nft_rare_blackrosegold_elephant_statue,"fantasy & sci-fi, collectibles"
nft_rare_blackrosegold_icecream,"classic rares, ltds, collectibles"
nft_rare_blackrosegold_marquee,"classic rares, branded, wearables"
nft_rare_blackrosegold_parasol,wearables
nft_rare_blackrosegold_pillar,"classic rares, ltds"
nft_rare_blackrosegold_pillow,"seasonal, wearables"
nft_rare_blackrosegold_scifidoor,"fantasy & sci-fi, exclusive (hc/vip)"
nft_rare_blackrosegold_scifirocket,"exclusive (hc/vip), fantasy & sci-fi, collectibles"
nft_rare_blackrosegold_sleepingbag,"classic rares, wearables"
nft_rare_blackrosegold_wooden_screen,"core lines, seasonal"
nft_rare_colourable_dragonlamp_1,"classic rares, collectibles"
nft_rare_colourable_dragonlamp_2,"fantasy & sci-fi, wearables"
nft_rare_colourable_dragonlamp_3,"fantasy & sci-fi, collectibles"
nft_rare_colourable_dragonlamp_4,"seasonal, classic rares, collectibles"
nft_rare_colourable_dragonlamp_5,"fantasy & sci-fi, wearables"
nft_rare_colourable_elephant_statue_1,"wearables, collectibles"
nft_rare_colourable_elephant_statue_4,"classic rares, collectibles"
nft_rare_colourable_fan_1,wearables
nft_rare_colourable_fan_2,collectibles
nft_rare_colourable_fan_3,"classic rares, collectibles"
nft_rare_colourable_fan_4,"wearables, collectibles"
nft_rare_colourable_fountain_1,collectibles
nft_rare_colourable_fountain_2,"classic rares, collectibles"
nft_rare_colourable_fountain_3,"core lines, wall decor"
nft_rare_colourable_icecream_1,collectibles
nft_rare_colourable_icecream_2,"classic rares, collectibles"
nft_rare_colourable_icecream_3,"collectibles, food & drink"
nft_rare_colourable_icecream_4,collectibles
nft_rare_colourable_icecream_5,"classic rares, collectibles"
nft_rare_colourable_icecream_6,"seasonal, collectibles, wearables"
nft_rare_colourable_marquee_1,collectibles
nft_rare_colourable_marquee_2,"classic rares, collectibles"
nft_rare_colourable_marquee_3,"seasonal, wearables, collectibles"
nft_rare_colourable_parasol_1,"wearables, classic rares"
nft_rare_colourable_parasol_2,"classic rares, ltds, collectibles"
nft_rare_colourable_parasol_3,wearables
nft_rare_colourable_parasol_4,wearables
nft_rare_colourable_parasol_5,"classic rares, collectibles"
nft_rare_colourable_parasol_6,wearables
nft_rare_colourable_pillar_1,classic rares
nft_rare_colourable_pillar_2,"classic rares, walls & floors"
nft_rare_colourable_pillar_3,"seasonal, wearables"
nft_rare_colourable_pillow_1,"wearables, collectibles"
nft_rare_colourable_pillow_2,"classic rares, collectibles"
nft_rare_colourable_pillow_3,wearables
nft_rare_colourable_scifidoor_1,"fantasy & sci-fi, exclusive (hc/vip)"
nft_rare_colourable_scifidoor_2,"fantasy & sci-fi, ltds, walls & floors"
nft_rare_colourable_scifidoor_3,"fantasy & sci-fi, wearables, walls & floors"
nft_rare_colourable_scifiport_1,"fantasy & sci-fi, collectibles"
nft_rare_colourable_scifiport_2,"classic rares, fantasy & sci-fi, wearables"
nft_rare_colourable_scifiport_3,"fantasy & sci-fi, wearables, collectibles"
nft_rare_colourable_scifirocket_1,"fantasy & sci-fi, collectibles"
nft_rare_colourable_scifirocket_2,"fantasy & sci-fi, classic rares, collectibles"
nft_rare_colourable_scifirocket_3,"fantasy & sci-fi, wearables, classic rares"
nft_rare_colourable_scifirocket_4,"fantasy & sci-fi, wearables"
nft_rare_colourable_sleepingbag_2,"classic rares, collectibles"
nft_rare_colourable_sleepingbag_3,"collectibles, wearables"
nft_rare_colourable_wooden_screen_1,wearables
nft_rare_colourable_wooden_screen_2,"classic rares, walls & floors"
nft_rare_colourable_wooden_screen_3,"surfaces, wall decor"
nft_rare_daffodil_rug,plants
nft_rare_dragonlamp_0,"classic rares, fantasy & sci-fi, lighting"
nft_rare_dragonlamp_10,"fantasy & sci-fi, wearables, collectibles"
nft_rare_dragonlamp_1,"fantasy & sci-fi, collectibles"
nft_rare_dragonlamp_2,"classic rares, ltds, lighting"
